Unnamed: 0,REGION,ZONE,SUB_ZONE,INSTALLATION_KEY,INST_TYPE_CODE,INSTALLATION_TYPE_DESC,METER_SIZE,BILL_ESTIMATE_ACTUAL,BILL_VALID_INVALID,MAIN_SERVICE,SHADOW_SERVICE,WATER_AMOUNT,SEWER_AMOUNT,BILL_AMOUNT,BILL_VOLUME,MONTH,YEAR,NEGATIVE,final_cluster,gmm_cluster,BILL_VALID_BINARY,High_Loss,Cluster
2375224,8,11,32,CV-7199854,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.386896678531415,7.303526430040593,1096569.0,8210.0,May,2025.0,False,2,1,0,1,2
2375230,8,11,32,CV-7221409,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,11.906345263885036,-0.15370753291925315,1206368.0,37699.0,May,2025.0,False,2,2,0,1,2
2375233,8,11,32,CV-7203632,BLK-WSP,BULK WATER SERVICE PROVIDER,6.769369624291487,ACTUAL,VALID,WAT, ,6.873831421309447,-0.15370753291925315,704000.0,22000.0,May,2025.0,False,2,2,0,1,2
2382031,8,11,52,CV-7018701,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,15.899174091361038,18.13636576530891,2687008.0,20080.0,May,2025.0,False,2,1,0,1,2
2382041,8,11,52,CV-7011213,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,18.011682290773305,20.54241257015947,3040232.0,22716.0,May,2025.0,False,2,1,0,1,2
2382042,8,11,52,CV-7055639,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,5.637931980461148,6.45015938267867,971318.0,7275.0,May,2025.0,False,2,1,0,1,2
2382049,8,11,52,CV-7135232,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,7.300850991758739,8.34505815614975,1249422.0,9350.0,May,2025.0,False,2,1,0,1,2
2385411,8,22,0,CV-7203580,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,8.563497382969475,9.784369201784482,1460616.0,10924.0,May,2025.0,False,2,1,0,1,2
2385449,8,22,0,IN-001235989,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,11.594387667916251,13.232201278394689,1967150.0,14710.0,May,2025.0,False,2,1,0,1,2
2385455,8,22,0,CV-7159549,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.561583315392905,7.504892385656459,1125920.0,8426.0,May,2025.0,False,2,1,0,1,2
2385473,8,22,0,CV-7011551,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,6.525520011533439,7.463513735497167,1119872.0,8381.0,May,2025.0,False,2,1,0,1,2
2393028,8,22,48,CV-7023860,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,15.317713422133584,17.473174858854744,2589729.0,19355.0,May,2025.0,False,2,1,0,1,2
2393032,8,22,48,CV-7097795,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,11.675359802665158,13.328328886015559,1980920.0,14807.0,May,2025.0,False,2,1,0,1,2
2393042,8,22,48,CV-7003994,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.072294440279602,6.945486165467836,1043982.0,7817.0,May,2025.0,False,2,1,0,1,2
2395296,8,29,21,CV-7059825,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT,SEW,7.441527929563871,8.506499123335777,1273016.0,9524.0,May,2025.0,False,2,1,0,1,2
2398977,8,29,21,CV-7194452,COM,COMMERCIAL,6.769369624291487,ACTUAL,VALID,WAT, ,17.193866735084672,-0.15370753291925315,1734192.0,21695.0,May,2025.0,False,2,2,0,1,2
2398980,8,29,21,CV-7026697,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,16.45014123365843,18.767187343717712,2779328.0,20765.0,May,2025.0,False,2,1,0,1,2
2398983,8,29,21,CV-7059391,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,9.905072321710414,11.309953380757868,1684793.0,12600.0,May,2025.0,False,2,1,0,1,2
2398984,8,29,21,CV-7114767,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,23.96174675937776,27.319839935036644,4035153.0,30140.0,May,2025.0,False,1,1,0,1,2
2398988,8,29,21,CV-7050067,GOV,GOVERNMENT,10.82338800438834,ACTUAL,VALID,WAT,SEW,17.77488663059829,20.273299216733786,3000673.0,22420.0,May,2025.0,False,2,1,0,1,2
2398990,8,29,21,CV-7016147,COM,COMMERCIAL,14.877406384485191,ACTUAL,VALID,WAT, ,34.347978270903916,-0.15370753291925315,3446592.0,43100.0,May,2025.0,False,1,2,0,1,2
2398991,8,29,21,CV-7058785,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT, ,33.25806508759562,-0.15370753291925315,3337792.0,41740.0,May,2025.0,False,1,2,0,1,2
2437379,9,26,34,IN-001251045,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,10.537362214210903,12.032203520731871,1790640.0,13387.0,May,2025.0,False,2,1,0,1,2
2437384,9,26,34,CV-7034303,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,9.305600035722039,10.630197491805292,1584736.0,11850.0,May,2025.0,False,2,1,0,1,2
2437387,9,26,34,CV-7023683,GOV,GOVERNMENT,6.769369624291487,ACTUAL,VALID,WAT,SEW,6.523917198028574,7.461079697252503,1119568.0,8379.0,May,2025.0,False,2,1,0,1,2
2437395,9,26,34,CV-7066364,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,8.823153170757628,10.080104848511183,1504032.0,11248.0,May,2025.0,False,2,1,0,1,2
2440656,10,8,37,CV-7070010,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT, ,8.708121249030338,-0.15370753291925315,887107.0,11106.0,May,2025.0,False,2,2,0,1,2
2442548,10,8,43,IN-001237852,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,10.123034923203264,11.56121712038935,1721416.0,12870.0,May,2025.0,False,2,1,0,1,2
2442549,10,8,43,IN-001237857,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,7.125773669105437,8.147478482247807,1220256.0,9130.0,May,2025.0,False,2,1,0,1,2
2443874,10,8,43,IN-001238291,COM,COMMERCIAL,4.742360434243062,ACTUAL,VALID,WAT,SEW,10.536560807458471,12.032203520731871,1790560.0,13386.0,May,2025.0,False,2,1,0,1,2
2455828,10,13,62,CV-7024996,COM,COMMERCIAL,10.82338800438834,ACTUAL,VALID,WAT,SEW,7.53449111284605,8.61237978697867,1288560.0,9640.0,May,2025.0,False,2,1,0,1,2
